Order ID,Order Priority,Market,Ship Mode,Returned
ID-2012-48541,2,APAC,Standard Class,False
ID-2012-48639,2,APAC,Standard Class,False
ID-2012-50123,2,APAC,Standard Class,False
ID-2012-53301,2,APAC,Standard Class,False
ID-2012-53399,2,APAC,Standard Class,False
ID-2012-53749,2,APAC,Standard Class,False
ID-2012-54043,2,APAC,Standard Class,False
ID-2012-54911,2,APAC,Standard Class,False
ID-2012-55163,2,APAC,Standard Class,False
ID-2012-55359,2,APAC,Standard Class,False
ID-2012-55422,2,APAC,Standard Class,False
ID-2012-56402,2,APAC,Standard Class,False
ID-2012-56843,2,APAC,Standard Class,False
ID-2012-57655,2,APAC,Standard Class,False
ID-2012-57669,2,APAC,Standard Class,False
ID-2012-57809,2,APAC,Standard Class,False
ID-2012-58201,2,APAC,Standard Class,False
ID-2012-58495,2,APAC,Standard Class,False
ID-2012-58530,2,APAC,Standard Class,False
ID-2012-59041,2,APAC,Standard Class,False
ID-2012-59384,2,APAC,Standard Class,False
ID-2012-60427,2,APAC,Standard Class,False
ID-2012-61071,2,APAC,Standard Class,False
ID-2012-61659,2,APAC,Standard Class,False
ID-2012-61715,2,APAC,Standard Class,False
ID-2012-62240,2,APAC,Standard Class,False
ID-2012-63430,2,APAC,Standard Class,False
ID-2012-63535,2,APAC,Standard Class,False
ID-2012-63983,2,APAC,Standard Class,False
ID-2012-64655,2,APAC,Standard Class,False
ID-2012-64844,2,APAC,Standard Class,False
ID-2012-65236,2,APAC,Standard Class,False
ID-2012-65957,2,APAC,Standard Class,False
ID-2012-66055,2,APAC,Standard Class,False
ID-2012-66643,2,APAC,Standard Class,False
ID-2012-68050,2,APAC,Standard Class,False
ID-2012-68701,2,APAC,Standard Class,False
ID-2012-69065,2,APAC,Standard Class,False
ID-2012-69975,2,APAC,Standard Class,False
ID-2012-71858,2,APAC,Standard Class,False
ID-2012-72558,2,APAC,Standard Class,False
ID-2012-73125,2,APAC,Standard Class,False
ID-2012-73146,2,APAC,Standard Class,False
ID-2012-73153,2,APAC,Standard Class,False
ID-2012-73391,2,APAC,Standard Class,False
ID-2012-74308,2,APAC,Standard Class,False
ID-2012-75309,2,APAC,Standard Class,False
ID-2012-75316,2,APAC,Standard Class,False
ID-2012-75925,2,APAC,Standard Class,False
ID-2012-75967,2,APAC,Standard Class,False
ID-2012-76457,2,APAC,Standard Class,False
ID-2012-76954,2,APAC,Standard Class,False
ID-2012-78515,2,APAC,Standard Class,False
ID-2012-79124,2,APAC,Standard Class,False
ID-2012-79586,2,APAC,Standard Class,False
ID-2012-79621,2,APAC,Standard Class,False
ID-2012-79789,2,APAC,Standard Class,False
ID-2012-79810,2,APAC,Standard Class,False
ID-2012-79999,2,APAC,Standard Class,False
ID-2012-80832,2,APAC,Standard Class,False
ID-2012-81189,2,APAC,Standard Class,False
ID-2012-81392,2,APAC,Standard Class,False
ID-2012-82428,2,APAC,Standard Class,False
ID-2012-82701,2,APAC,Standard Class,False
ID-2012-82960,2,APAC,Standard Class,False
ID-2012-83149,2,APAC,Standard Class,False
ID-2012-83331,2,APAC,Standard Class,False
ID-2012-83870,2,APAC,Standard Class,False
ID-2012-83905,2,APAC,Standard Class,False
ID-2012-84171,2,APAC,Standard Class,False
ID-2012-84381,2,APAC,Standard Class,False
ID-2012-84927,2,APAC,Standard Class,False
ID-2012-85256,2,APAC,Standard Class,False
ID-2012-85711,2,APAC,Standard Class,False
ID-2012-86943,2,APAC,Standard Class,False
ID-2013-10468,2,APAC,Standard Class,False
ID-2013-10636,2,APAC,Standard Class,False
ID-2013-10713,2,APAC,Standard Class,False
ID-2013-10909,2,APAC,Standard Class,False
ID-2013-10972,2,APAC,Standard Class,False
ID-2013-11630,2,APAC,Standard Class,False
ID-2013-11777,2,APAC,Standard Class,False
ID-2013-12148,2,APAC,Standard Class,False
ID-2013-12309,2,APAC,Standard Class,False
ID-2013-12680,2,APAC,Standard Class,False
ID-2013-13072,2,APAC,Standard Class,False
ID-2013-13086,2,APAC,Standard Class,False
ID-2013-13625,2,APAC,Standard Class,False
ID-2013-14087,2,APAC,Standard Class,False
ID-2013-15963,2,APAC,Standard Class,False
ID-2013-16180,2,APAC,Standard Class,False
ID-2013-16593,2,APAC,Standard Class,False
ID-2013-18196,2,APAC,Standard Class,False
ID-2013-18448,2,APAC,Standard Class,False
ID-2013-18616,2,APAC,Standard Class,False
ID-2013-19309,2,APAC,Standard Class,False
ID-2013-19540,2,APAC,Standard Class,False
ID-2013-19666,2,APAC,Standard Class,False
ID-2013-19834,2,APAC,Standard Class,False
ID-2013-20100,2,APAC,Standard Class,False
ID-2013-20527,2,APAC,Standard Class,False
ID-2013-21290,2,APAC,Standard Class,False
ID-2013-22459,2,APAC,Standard Class,False
ID-2013-22753,2,APAC,Standard Class,False
ID-2013-23845,2,APAC,Standard Class,False
ID-2013-24412,2,APAC,Standard Class,False
ID-2013-24545,2,APAC,Standard Class,False
ID-2013-24804,2,APAC,Standard Class,False
ID-2013-25098,2,APAC,Standard Class,False
ID-2013-25329,2,APAC,Standard Class,False
ID-2013-26092,2,APAC,Standard Class,False
ID-2013-26400,2,APAC,Standard Class,False
ID-2013-26491,2,APAC,Standard Class,False
ID-2013-26526,2,APAC,Standard Class,False
ID-2013-26806,2,APAC,Standard Class,False
ID-2013-27856,2,APAC,Standard Class,False
ID-2013-27989,2,APAC,Standard Class,False
ID-2013-28479,2,APAC,Standard Class,False
ID-2013-29102,2,APAC,Standard Class,False
ID-2013-30201,2,APAC,Standard Class,False
ID-2013-30495,2,APAC,Standard Class,False
ID-2013-30866,2,APAC,Standard Class,False
ID-2013-30915,2,APAC,Standard Class,False
ID-2013-32252,2,APAC,Standard Class,False
ID-2013-32630,2,APAC,Standard Class,False
ID-2013-33197,2,APAC,Standard Class,False
ID-2013-34177,2,APAC,Standard Class,False
ID-2013-34387,2,APAC,Standard Class,False
ID-2013-35094,2,APAC,Standard Class,False
ID-2013-35402,2,APAC,Standard Class,False
ID-2013-35458,2,APAC,Standard Class,False
ID-2013-35584,2,APAC,Standard Class,False
ID-2013-35647,2,APAC,Standard Class,False
ID-2013-36256,2,APAC,Standard Class,False
ID-2013-36368,2,APAC,Standard Class,False
ID-2013-36501,2,APAC,Standard Class,False
ID-2013-37229,2,APAC,Standard Class,False
ID-2013-38181,2,APAC,Standard Class,False
ID-2013-38461,2,APAC,Standard Class,False
ID-2013-38776,2,APAC,Standard Class,False
ID-2013-39182,2,APAC,Standard Class,False
ID-2013-39868,2,APAC,Standard Class,False
ID-2013-40036,2,APAC,Standard Class,False
ID-2013-40708,2,APAC,Standard Class,False
ID-2013-40925,2,APAC,Standard Class,False
ID-2013-42913,2,APAC,Standard Class,False
ID-2013-43354,2,APAC,Standard Class,False
ID-2013-44383,2,APAC,Standard Class,False
ID-2013-45139,2,APAC,Standard Class,False
ID-2013-45223,2,APAC,Standard Class,False
ID-2013-47141,2,APAC,Standard Class,False
ID-2013-48149,2,APAC,Standard Class,False
ID-2013-48856,2,APAC,Standard Class,False
ID-2013-49136,2,APAC,Standard Class,False
ID-2013-49143,2,APAC,Standard Class,False
ID-2013-49556,2,APAC,Standard Class,False
ID-2013-49724,2,APAC,Standard Class,False
ID-2013-49822,2,APAC,Standard Class,False
ID-2013-50459,2,APAC,Standard Class,False
ID-2013-50487,2,APAC,Standard Class,False
ID-2013-50690,2,APAC,Standard Class,False
ID-2013-51481,2,APAC,Standard Class,False
ID-2013-51887,2,APAC,Standard Class,False
ID-2013-52006,2,APAC,Standard Class,False
ID-2013-52041,2,APAC,Standard Class,False
ID-2013-52370,2,APAC,Standard Class,False
ID-2013-52594,2,APAC,Standard Class,False
ID-2013-53161,2,APAC,Standard Class,False
ID-2013-53833,2,APAC,Standard Class,False
ID-2013-54036,2,APAC,Standard Class,False
ID-2013-54631,2,APAC,Standard Class,False
ID-2013-54715,2,APAC,Standard Class,False
ID-2013-56276,2,APAC,Standard Class,False
ID-2013-57004,2,APAC,Standard Class,False
ID-2013-57585,2,APAC,Standard Class,False
ID-2013-58579,2,APAC,Standard Class,False
ID-2013-58677,2,APAC,Standard Class,False
ID-2013-58740,2,APAC,Standard Class,False
ID-2013-59062,2,APAC,Standard Class,False
ID-2013-59244,2,APAC,Standard Class,False
ID-2013-60329,2,APAC,Standard Class,False
ID-2013-60483,2,APAC,Standard Class,False
ID-2013-61771,2,APAC,Standard Class,False
ID-2013-61946,2,APAC,Standard Class,False
ID-2013-62163,2,APAC,Standard Class,False
ID-2013-62177,2,APAC,Standard Class,False
ID-2013-62352,2,APAC,Standard Class,False
ID-2013-63570,2,APAC,Standard Class,False
ID-2013-64011,2,APAC,Standard Class,False
ID-2013-64711,2,APAC,Standard Class,False
ID-2013-64739,2,APAC,Standard Class,False
ID-2013-65369,2,APAC,Standard Class,False
ID-2013-65810,2,APAC,Standard Class,False
ID-2013-65852,2,APAC,Standard Class,False
ID-2013-66125,2,APAC,Standard Class,False
ID-2013-66405,2,APAC,Standard Class,False
ID-2013-66559,2,APAC,Standard Class,False
ID-2013-67105,2,APAC,Standard Class,False
ID-2013-67952,2,APAC,Standard Class,False
ID-2013-68568,2,APAC,Standard Class,False
ID-2013-68757,2,APAC,Standard Class,False
ID-2013-68792,2,APAC,Standard Class,False
ID-2013-69114,2,APAC,Standard Class,False
ID-2013-69198,2,APAC,Standard Class,False
ID-2013-70815,2,APAC,Standard Class,False
ID-2013-71025,2,APAC,Standard Class,False
ID-2013-71137,2,APAC,Standard Class,False
ID-2013-71487,2,APAC,Standard Class,False
ID-2013-71704,2,APAC,Standard Class,False
ID-2013-72061,2,APAC,Standard Class,False
ID-2013-72243,2,APAC,Standard Class,False
ID-2013-72397,2,APAC,Standard Class,False
ID-2013-72915,2,APAC,Standard Class,False
ID-2013-73993,2,APAC,Standard Class,False
ID-2013-74007,2,APAC,Standard Class,False
ID-2013-74434,2,APAC,Standard Class,False
ID-2013-74826,2,APAC,Standard Class,False
ID-2013-75008,2,APAC,Standard Class,False
ID-2013-75820,2,APAC,Standard Class,False
ID-2013-75869,2,APAC,Standard Class,False
ID-2013-76709,2,APAC,Standard Class,False
ID-2013-77248,2,APAC,Standard Class,False
ID-2013-77402,2,APAC,Standard Class,False
ID-2013-77836,2,APAC,Standard Class,False
ID-2013-77983,2,APAC,Standard Class,False
ID-2013-78452,2,APAC,Standard Class,False
ID-2013-78851,2,APAC,Standard Class,False
ID-2013-79579,2,APAC,Standard Class,False
ID-2013-80433,2,APAC,Standard Class,False
ID-2013-80552,2,APAC,Standard Class,False
ID-2013-81525,2,APAC,Standard Class,False
ID-2013-82092,2,APAC,Standard Class,False
ID-2013-82120,2,APAC,Standard Class,False
ID-2013-83065,2,APAC,Standard Class,False
ID-2013-83226,2,APAC,Standard Class,False
ID-2013-83835,2,APAC,Standard Class,False
ID-2013-83933,2,APAC,Standard Class,False
ID-2013-83996,2,APAC,Standard Class,False
ID-2013-84199,2,APAC,Standard Class,False
ID-2013-84500,2,APAC,Standard Class,False
ID-2013-85347,2,APAC,Standard Class,False
ID-2013-85536,2,APAC,Standard Class,False
ID-2013-86243,2,APAC,Standard Class,False
ID-2013-86915,2,APAC,Standard Class,False
ID-2013-86971,2,APAC,Standard Class,False
ID-2014-10356,2,APAC,Standard Class,False
ID-2014-10650,2,APAC,Standard Class,False
ID-2014-12428,2,APAC,Standard Class,False
ID-2014-13135,2,APAC,Standard Class,False
ID-2014-13338,2,APAC,Standard Class,False
ID-2014-14066,2,APAC,Standard Class,False
ID-2014-14794,2,APAC,Standard Class,False
ID-2014-15025,2,APAC,Standard Class,False
ID-2014-15179,2,APAC,Standard Class,False
ID-2014-15515,2,APAC,Standard Class,False
ID-2014-16173,2,APAC,Standard Class,False
ID-2014-16530,2,APAC,Standard Class,False
ID-2014-17265,2,APAC,Standard Class,False
ID-2014-17342,2,APAC,Standard Class,False
ID-2014-17517,2,APAC,Standard Class,False
ID-2014-17657,2,APAC,Standard Class,False
ID-2014-17937,2,APAC,Standard Class,False
ID-2014-18154,2,APAC,Standard Class,False
ID-2014-18644,2,APAC,Standard Class,False
ID-2014-18665,2,APAC,Standard Class,False
ID-2014-19113,2,APAC,Standard Class,False
ID-2014-19225,2,APAC,Standard Class,False
ID-2014-19253,2,APAC,Standard Class,False
ID-2014-20058,2,APAC,Standard Class,False
ID-2014-20128,2,APAC,Standard Class,False
ID-2014-20205,2,APAC,Standard Class,False
ID-2014-20324,2,APAC,Standard Class,False
ID-2014-20422,2,APAC,Standard Class,False
ID-2014-20576,2,APAC,Standard Class,False
ID-2014-21031,2,APAC,Standard Class,False
ID-2014-21178,2,APAC,Standard Class,False
ID-2014-21276,2,APAC,Standard Class,False
ID-2014-21346,2,APAC,Standard Class,False
ID-2014-21542,2,APAC,Standard Class,False
ID-2014-21640,2,APAC,Standard Class,False
ID-2014-21906,2,APAC,Standard Class,False
ID-2014-22242,2,APAC,Standard Class,False
ID-2014-23075,2,APAC,Standard Class,False
ID-2014-23201,2,APAC,Standard Class,False
ID-2014-23796,2,APAC,Standard Class,False
ID-2014-24363,2,APAC,Standard Class,False
ID-2014-24685,2,APAC,Standard Class,False
ID-2014-25077,2,APAC,Standard Class,False
ID-2014-25175,2,APAC,Standard Class,False
ID-2014-25693,2,APAC,Standard Class,False
ID-2014-26001,2,APAC,Standard Class,False
ID-2014-26008,2,APAC,Standard Class,False
ID-2014-26288,2,APAC,Standard Class,False
ID-2014-26323,2,APAC,Standard Class,False
ID-2014-26827,2,APAC,Standard Class,False
ID-2014-27912,2,APAC,Standard Class,False
ID-2014-28003,2,APAC,Standard Class,False
ID-2014-28066,2,APAC,Standard Class,False
ID-2014-28787,2,APAC,Standard Class,False
ID-2014-28913,2,APAC,Standard Class,False
ID-2014-29081,2,APAC,Standard Class,False
ID-2014-29655,2,APAC,Standard Class,False
ID-2014-29914,2,APAC,Standard Class,False
ID-2014-3000,2,APAC,Standard Class,False
ID-2014-30026,2,APAC,Standard Class,False
ID-2014-31125,2,APAC,Standard Class,False
ID-2014-31237,2,APAC,Standard Class,False
ID-2014-31468,2,APAC,Standard Class,False
ID-2014-31517,2,APAC,Standard Class,False
ID-2014-32119,2,APAC,Standard Class,False
ID-2014-32294,2,APAC,Standard Class,False
ID-2014-32469,2,APAC,Standard Class,False
ID-2014-32931,2,APAC,Standard Class,False
ID-2014-33050,2,APAC,Standard Class,False
ID-2014-33134,2,APAC,Standard Class,False
ID-2014-33358,2,APAC,Standard Class,False
ID-2014-33582,2,APAC,Standard Class,False
ID-2014-33638,2,APAC,Standard Class,False
ID-2014-33659,2,APAC,Standard Class,False
ID-2014-33827,2,APAC,Standard Class,False
ID-2014-34254,2,APAC,Standard Class,False
ID-2014-34303,2,APAC,Standard Class,False
ID-2014-34730,2,APAC,Standard Class,False
ID-2014-34821,2,APAC,Standard Class,False
ID-2014-35038,2,APAC,Standard Class,False
ID-2014-35122,2,APAC,Standard Class,False
ID-2014-35836,2,APAC,Standard Class,False
ID-2014-35892,2,APAC,Standard Class,False
ID-2014-36361,2,APAC,Standard Class,False
ID-2014-37187,2,APAC,Standard Class,False
ID-2014-37285,2,APAC,Standard Class,False
ID-2014-37453,2,APAC,Standard Class,False
ID-2014-37516,2,APAC,Standard Class,False
ID-2014-37635,2,APAC,Standard Class,False
ID-2014-38069,2,APAC,Standard Class,False
ID-2014-38433,2,APAC,Standard Class,False
ID-2014-38944,2,APAC,Standard Class,False
ID-2014-39784,2,APAC,Standard Class,False
ID-2014-40281,2,APAC,Standard Class,False
ID-2014-40358,2,APAC,Standard Class,False
ID-2014-40372,2,APAC,Standard Class,False
ID-2014-40582,2,APAC,Standard Class,False
ID-2014-41303,2,APAC,Standard Class,False
ID-2014-41737,2,APAC,Standard Class,False
ID-2014-42577,2,APAC,Standard Class,False
ID-2014-42584,2,APAC,Standard Class,False
ID-2014-42647,2,APAC,Standard Class,False
ID-2014-42717,2,APAC,Standard Class,False
ID-2014-43060,2,APAC,Standard Class,False
ID-2014-43333,2,APAC,Standard Class,False
ID-2014-43403,2,APAC,Standard Class,False
ID-2014-44117,2,APAC,Standard Class,False
ID-2014-44271,2,APAC,Standard Class,False
ID-2014-44908,2,APAC,Standard Class,False
ID-2014-45027,2,APAC,Standard Class,False
ID-2014-45104,2,APAC,Standard Class,False
ID-2014-45790,2,APAC,Standard Class,False
ID-2014-45811,2,APAC,Standard Class,False
ID-2014-46714,2,APAC,Standard Class,False
ID-2014-47022,2,APAC,Standard Class,False
ID-2014-47225,2,APAC,Standard Class,False
ID-2014-47547,2,APAC,Standard Class,False
ID-2014-47554,2,APAC,Standard Class,False
ID-2014-47603,2,APAC,Standard Class,False
ID-2014-48793,2,APAC,Standard Class,False
ID-2014-48828,2,APAC,Standard Class,False
ID-2014-48961,2,APAC,Standard Class,False
ID-2014-49381,2,APAC,Standard Class,False
ID-2014-49388,2,APAC,Standard Class,False
ID-2014-49696,2,APAC,Standard Class,False
ID-2014-50844,2,APAC,Standard Class,False
ID-2014-50970,2,APAC,Standard Class,False
ID-2014-51467,2,APAC,Standard Class,False
ID-2014-51642,2,APAC,Standard Class,False
ID-2014-51754,2,APAC,Standard Class,False
ID-2014-51866,2,APAC,Standard Class,False
ID-2014-51873,2,APAC,Standard Class,False
ID-2014-52580,2,APAC,Standard Class,False
ID-2014-52923,2,APAC,Standard Class,False
ID-2014-52993,2,APAC,Standard Class,False
ID-2014-53623,2,APAC,Standard Class,False
ID-2014-53679,2,APAC,Standard Class,False
ID-2014-53784,2,APAC,Standard Class,False
ID-2014-53875,2,APAC,Standard Class,False
ID-2014-54442,2,APAC,Standard Class,False
ID-2014-54841,2,APAC,Standard Class,False
ID-2014-55226,2,APAC,Standard Class,False
ID-2014-55338,2,APAC,Standard Class,False
ID-2014-55765,2,APAC,Standard Class,False
ID-2014-56220,2,APAC,Standard Class,False
ID-2014-56549,2,APAC,Standard Class,False
ID-2014-56668,2,APAC,Standard Class,False
ID-2014-57074,2,APAC,Standard Class,False
ID-2014-57221,2,APAC,Standard Class,False
ID-2014-57368,2,APAC,Standard Class,False
ID-2014-57781,2,APAC,Standard Class,False
ID-2014-58264,2,APAC,Standard Class,False
ID-2014-58572,2,APAC,Standard Class,False
ID-2014-58600,2,APAC,Standard Class,False
ID-2014-59370,2,APAC,Standard Class,False
ID-2014-59489,2,APAC,Standard Class,False
ID-2014-59517,2,APAC,Standard Class,False
ID-2014-59636,2,APAC,Standard Class,False
ID-2014-59713,2,APAC,Standard Class,False
ID-2014-60112,2,APAC,Standard Class,False
ID-2014-60784,2,APAC,Standard Class,False
ID-2014-60854,2,APAC,Standard Class,False
ID-2014-61120,2,APAC,Standard Class,False
ID-2014-61169,2,APAC,Standard Class,False
ID-2014-61533,2,APAC,Standard Class,False
ID-2014-62107,2,APAC,Standard Class,False
ID-2014-62289,2,APAC,Standard Class,False
ID-2014-62422,2,APAC,Standard Class,False
ID-2014-62611,2,APAC,Standard Class,False
ID-2014-63864,2,APAC,Standard Class,False
ID-2014-63955,2,APAC,Standard Class,False
ID-2014-64025,2,APAC,Standard Class,False
ID-2014-64242,2,APAC,Standard Class,False
ID-2014-64781,2,APAC,Standard Class,False
ID-2014-64949,2,APAC,Standard Class,False
ID-2014-65327,2,APAC,Standard Class,False
ID-2014-65754,2,APAC,Standard Class,False
ID-2014-65824,2,APAC,Standard Class,False
ID-2014-66174,2,APAC,Standard Class,False
ID-2014-67168,2,APAC,Standard Class,False
ID-2014-67560,2,APAC,Standard Class,False
